T,1Y,2Y,3Y,4Y,5Y,7Y,10Y,30Y
2011-11-08,2.04,1.4435,1.5265,1.6825,1.868,2.1885,2.4963,2.7298
2011-11-09,2.036,1.418,1.493,1.6445,1.822,2.1105,2.389,2.5748
2011-11-10,2.033,1.432,1.5218,1.684,1.8653,2.1683,2.459,2.6385
2011-11-11,2.032,1.44,1.5425,1.713,1.916,2.2295,2.527,2.73
2011-11-14,2.026,1.4035,1.4945,1.6585,1.8458,2.1498,2.4385,2.6365
2011-11-15,2.022,1.4155,1.5205,1.693,1.881,2.1958,2.4875,2.655
2011-11-16,2.021,1.471,1.57,1.738,1.939,2.236,2.5285,2.7013
2011-11-17,2.024,1.5558,1.6705,1.8325,2.015,2.317,2.5945,2.7405
2011-11-18,2.031,1.5905,1.715,1.892,2.084,2.3728,2.6485,2.7963
2011-11-21,2.029,1.5605,1.6775,1.8485,2.046,2.3388,2.6205,2.751
2011-11-22,2.03,1.528,1.643,1.821,2.014,2.3185,2.6015,2.739
2011-11-23,2.033,1.562,1.68,1.8535,2.048,2.3533,2.6465,2.7375
2011-11-24,2.038,1.565,1.699,1.882,2.0765,2.3858,2.6703,2.7765
2011-11-25,2.042,1.5635,1.6985,1.8775,2.089,2.399,2.6855,2.7928
2011-11-28,2.044,1.563,1.715,1.913,2.1293,2.433,2.7215,2.8258
2011-11-29,2.042,1.4993,1.6585,1.9055,2.143,2.4748,2.7785,2.8728
2011-11-30,2.035,1.4375,1.582,1.8085,2.039,2.3968,2.7218,2.8518
2011-12-01,2.03,1.3815,1.522,1.7395,1.9565,2.3128,2.631,2.7475
2011-12-02,2.033,1.4163,1.5495,1.7655,1.992,2.352,2.678,2.788
2011-12-05,2.036,1.433,1.561,1.7905,2.026,2.3853,2.7063,2.8035
2011-12-06,2.04,1.4205,1.562,1.78,2.02,2.3795,2.7068,2.783
2011-12-07,2.039,1.3875,1.511,1.7375,1.969,2.347,2.6748,2.7313
2011-12-08,2.034,1.3835,1.4735,1.672,1.894,2.2508,2.5645,2.631
2011-12-09,2.012,1.39,1.494,1.6945,1.9315,2.303,2.6365,2.7115
2011-12-12,2.008,1.371,1.4585,1.6545,1.8718,2.223,2.548,2.5923
2011-12-13,2.008,1.3925,1.4825,1.669,1.888,2.2435,2.5538,2.581
2011-12-14,2.005,1.401,1.476,1.6395,1.839,2.1763,2.4755,2.515
2011-12-15,2.001,1.362,1.439,1.6245,1.8305,2.1755,2.4785,2.5463
2011-12-16,2.001,1.3435,1.422,1.589,1.782,2.111,2.4068,2.4848
2011-12-19,2.002,1.354,1.4195,1.592,1.793,2.132,2.4455,2.5185
2011-12-20,2,1.3618,1.4485,1.631,1.8378,2.1915,2.5073,2.6088
2011-12-21,1.997,1.3885,1.466,1.649,1.843,2.1955,2.511,2.629
2011-12-22,1.995,1.3815,1.449,1.63,1.8303,2.1725,2.486,2.641
2011-12-23,1.988,1.366,1.4415,1.619,1.8308,2.1638,2.483,2.6308
2011-12-27,1.976,1.3165,1.3987,1.5635,1.767,2.125,2.4405,2.588
2011-12-28,1.967,1.3228,1.3925,1.565,1.757,2.0891,2.3939,2.5507
2011-12-29,1.955,1.3193,1.388,1.5585,1.754,2.0875,2.3953,2.5573
2011-12-30,1.947,1.3125,1.356,1.536,1.724,2.065,2.381,2.555
2012-01-02,1.937,1.3338,1.4125,1.582,1.785,2.129,2.4433,2.6173
2012-01-03,1.93,1.3035,1.365,1.524,1.7085,2.057,2.374,2.565
2012-01-04,1.918,1.3035,1.3635,1.525,1.732,2.072,2.4083,2.5905
2012-01-05,1.903,1.294,1.3605,1.5288,1.719,2.0695,2.3953,2.5613
2012-01-06,1.89,1.2835,1.3535,1.5205,1.7183,2.0623,2.381,2.527
2012-01-09,1.882,1.268,1.3305,1.4945,1.694,2.039,2.3648,2.4918
2012-01-10,1.875,1.278,1.344,1.4995,1.7055,2.0445,2.3563,2.506
2012-01-11,1.868,1.2335,1.2855,1.4435,1.642,1.9738,2.3023,2.4503
2012-01-12,1.856,1.2145,1.2685,1.43,1.624,1.9615,2.2813,2.4398
2012-01-13,1.842,1.163,1.218,1.3773,1.5625,1.9025,2.2218,2.3745
2012-01-16,1.832,1.182,1.2353,1.3908,1.5755,1.9175,2.239,2.4
2012-01-17,1.826,1.2085,1.2665,1.4235,1.6148,1.9563,2.282,2.4493
2012-01-18,1.818,1.217,1.2765,1.426,1.61,1.9453,2.2663,2.445
2012-01-19,1.812,1.2263,1.2935,1.4585,1.6505,1.9925,2.3218,2.5
2012-01-20,1.804,1.1895,1.2665,1.446,1.659,2.014,2.368,2.5585
2012-01-23,1.793,1.1658,1.2635,1.452,1.661,2.0345,2.4065,2.614
2012-01-24,1.784,1.2053,1.3055,1.493,1.715,2.0825,2.449,2.6633
2012-01-25,1.779,1.1895,1.2755,1.462,1.675,2.038,2.3915,2.6023
2012-01-26,1.773,1.1635,1.2295,1.4075,1.618,1.9815,2.3415,2.571
2012-01-27,1.768,1.1955,1.2605,1.434,1.6348,1.9953,2.349,2.5883
2012-01-30,1.762,1.174,1.233,1.397,1.591,1.942,2.2805,2.5158
2012-01-31,1.754,1.1285,1.1825,1.345,1.5335,1.8935,2.2445,2.4735
2012-02-01,1.745,1.1168,1.1725,1.3373,1.5418,1.905,2.2813,2.5143
2012-02-02,1.737,1.1175,1.183,1.3425,1.5275,1.8935,2.247,2.504
2012-02-03,1.732,1.1458,1.2225,1.393,1.591,1.9718,2.346,2.609
2012-02-06,1.725,1.1245,1.198,1.356,1.551,1.9205,2.2908,2.5523
2012-02-07,1.717,1.1528,1.2325,1.4058,1.603,1.9825,2.3545,2.6098
2012-02-08,1.71,1.1705,1.255,1.44,1.649,2.0205,2.4,2.66
2012-02-09,1.702,1.1733,1.272,1.4505,1.669,2.041,2.421,2.682
2012-02-10,1.697,1.1695,1.244,1.404,1.599,1.963,2.342,2.5985
2012-02-13,1.691,1.1655,1.235,1.393,1.595,1.966,2.337,2.595
2012-02-14,1.684,1.1485,1.214,1.368,1.561,1.9215,2.285,2.5455
2012-02-15,1.675,1.1445,1.2065,1.349,1.5398,1.8935,2.2555,2.515
2012-02-16,1.669,1.1825,1.2505,1.4075,1.601,1.954,2.3145,2.5625
2012-02-17,1.664,1.191,1.265,1.4215,1.624,1.973,2.3325,2.597
2012-02-20,1.658,1.1765,1.263,1.4245,1.6195,1.977,2.3435,2.611
2012-02-21,1.652,1.1825,1.266,1.4325,1.6285,2.002,2.371,2.6335
2012-02-22,1.648,1.1765,1.254,1.415,1.603,1.9605,2.323,2.577
2012-02-23,1.642,1.174,1.2595,1.4185,1.6114,1.9644,2.3185,2.5685
2012-02-24,1.636,1.146,1.2215,1.375,1.5685,1.923,2.284,2.5445
2012-02-27,1.627,1.1125,1.192,1.3508,1.5328,1.896,2.2435,2.5134
2012-02-28,1.62,1.115,1.1975,1.3485,1.5405,1.8923,2.249,2.508
2012-02-29,1.614,1.1055,1.1955,1.358,1.547,1.901,2.2475,2.514
2012-03-01,1.599,1.094,1.1895,1.365,1.561,1.9115,2.2685,2.537
2012-03-02,1.584,1.0465,1.1335,1.3125,1.512,1.8765,2.2285,2.5015
2012-03-05,1.572,1.0515,1.1575,1.329,1.527,1.8888,2.2395,2.515
2012-03-06,1.561,1.059,1.1625,1.336,1.5285,1.8805,2.2435,2.5335
2012-03-07,1.552,1.051,1.1505,1.3185,1.511,1.8685,2.231,2.523
2012-03-08,1.544,1.074,1.164,1.334,1.5193,1.8908,2.254,2.5428
2012-03-09,1.535,1.0665,1.163,1.3215,1.52,1.8815,2.247,2.538
2012-03-12,1.527,1.064,1.154,1.31,1.506,1.861,2.229,2.517
2012-03-13,1.519,1.0725,1.1665,1.3405,1.5345,1.8965,2.2635,2.5535
2012-03-14,1.513,1.133,1.2573,1.4365,1.6305,1.9965,2.3645,2.662
2012-03-15,1.505,1.1505,1.2825,1.46,1.655,2.0075,2.3675,2.64
2012-03-16,1.495,1.1635,1.33,1.5275,1.7305,2.0795,2.4435,2.7135
2012-03-19,1.485,1.1615,1.3245,1.5255,1.732,2.0785,2.4385,2.706
2012-03-20,1.474,1.133,1.3,1.4975,1.7095,2.0585,2.42,2.6815
2012-03-21,1.464,1.091,1.2575,1.4445,1.6445,2.008,2.3595,2.626
2012-03-22,1.455,1.081,1.2355,1.423,1.619,1.98,2.3365,2.605
2012-03-23,1.448,1.074,1.219,1.397,1.588,1.942,2.305,2.5725
2012-03-26,1.44,1.097,1.249,1.433,1.637,2,2.3625,2.611
2012-03-27,1.433,1.077,1.225,1.413,1.614,1.9685,2.335,2.6005
2012-03-28,1.426,1.0643,1.2075,1.3795,1.574,1.9345,2.2995,2.5555
2012-03-29,1.42,1.0775,1.204,1.3735,1.578,1.9335,2.2945,2.5545
2012-03-30,1.416,1.071,1.201,1.378,1.568,1.921,2.2795,2.5415
2012-04-02,1.41,1.0765,1.2045,1.379,1.568,1.9255,2.2885,2.5525
2012-04-03,1.407,1.083,1.21,1.383,1.57,1.922,2.298,2.579
2012-04-04,1.405,1.0675,1.1995,1.367,1.551,1.913,2.274,2.575
2012-04-05,1.402,1.0425,1.164,1.3275,1.519,1.8785,2.25,2.5435
2012-04-10,1.398,1.0185,1.131,1.2855,1.4725,1.8385,2.2143,2.5045
2012-04-11,1.393,1.0473,1.1515,1.3275,1.5168,1.8753,2.2408,2.5278
2012-04-12,1.387,1.0335,1.1453,1.3115,1.5038,1.872,2.243,2.528
2012-04-13,1.381,1.0195,1.128,1.298,1.489,1.836,2.2095,2.495
2012-04-16,1.375,1.0355,1.137,1.305,1.4925,1.846,2.207,2.493
2012-04-17,1.372,1.0345,1.1435,1.3125,1.511,1.8595,2.2235,2.5045
2012-04-18,1.364,1.0155,1.1195,1.286,1.4755,1.831,2.193,2.465
2012-04-19,1.357,1.034,1.139,1.3085,1.4995,1.8395,2.2005,2.481
2012-04-20,1.352,1.059,1.173,1.3405,1.527,1.8755,2.226,2.5
2012-04-23,1.348,1.0465,1.159,1.321,1.5,1.8535,2.2115,2.47
2012-04-24,1.342,1.0575,1.1745,1.3485,1.536,1.8765,2.2435,2.5215
2012-04-25,1.335,1.0305,1.16,1.3355,1.537,1.8875,2.257,2.5575
2012-04-26,1.329,0.98,1.101,1.2875,1.49,1.8465,2.233,2.5265
2012-04-27,1.321,0.972,1.093,1.2785,1.4755,1.835,2.213,2.512
2012-04-30,1.311,0.9195,1.0395,1.221,1.424,1.797,2.183,2.494
2012-05-02,1.303,0.9093,1.0065,1.1745,1.3613,1.7405,2.1273,2.4608
2012-05-03,1.295,0.912,1.0125,1.1745,1.3615,1.714,2.0925,2.4405
2012-05-04,1.288,0.8875,0.9835,1.133,1.319,1.675,2.0535,2.4025
2012-05-07,1.284,0.898,0.9885,1.1575,1.3475,1.71,2.0755,2.4235
2012-05-08,1.281,0.9485,1.0325,1.1735,1.3423,1.689,2.0485,2.3915
2012-05-09,1.277,0.975,1.0603,1.1985,1.3685,1.7023,2.0613,2.3708
2012-05-10,1.276,0.962,1.051,1.191,1.372,1.6925,2.0465,2.339
2012-05-11,1.276,0.9825,1.0745,1.205,1.366,1.683,2.019,2.258
2012-05-14,1.276,0.99,1.0715,1.197,1.351,1.646,1.965,2.189
2012-05-15,1.272,0.989,1.0665,1.199,1.356,1.6455,1.969,2.1975
2012-05-16,1.268,0.98,1.069,1.2025,1.365,1.6645,1.9815,2.22
2012-05-17,1.267,0.9868,1.0675,1.2038,1.3465,1.6493,1.9613,2.1923
2012-05-18,1.265,0.993,1.074,1.1955,1.353,1.6435,1.9525,2.1685
2012-05-21,1.264,0.983,1.0715,1.2105,1.368,1.6635,1.977,2.188
2012-05-22,1.259,0.9473,1.036,1.1803,1.3428,1.6458,1.967,2.177
2012-05-23,1.255,0.923,1.001,1.132,1.287,1.5788,1.8868,2.0615
2012-05-24,1.25,0.9053,0.9795,1.112,1.2635,1.5573,1.8665,2.0415
2012-05-25,1.246,0.896,0.9718,1.101,1.2553,1.5428,1.847,2.0248
2012-05-28,1.242,0.8855,0.96,1.082,1.2325,1.5305,1.829,2.007
2012-05-29,1.24,0.9038,0.974,1.1003,1.2528,1.5328,1.8268,2.0063
2012-05-30,1.237,0.8688,0.9318,1.0463,1.1898,1.4468,1.7185,1.8878
2012-05-31,1.232,0.861,0.92,1.0315,1.171,1.413,1.678,1.8645
2012-06-01,1.228,0.8505,0.91,1.0255,1.172,1.4025,1.653,1.8225
2012-06-04,1.224,0.844,0.904,1.0275,1.1705,1.4145,1.668,1.818
2012-06-05,1.223,0.8485,0.92,1.0445,1.1865,1.422,1.664,1.81
2012-06-06,1.221,0.8923,0.978,1.1143,1.2665,1.5248,1.7833,1.9513
2012-06-07,1.223,0.9085,1.009,1.15,1.297,1.565,1.832,2.0335
2012-06-08,1.222,0.8715,0.961,1.1085,1.269,1.525,1.7975,2.004
2012-06-11,1.222,0.877,0.963,1.0955,1.258,1.5115,1.7765,1.986
2012-06-12,1.223,0.9085,1.0125,1.1635,1.3285,1.593,1.8715,2.102
2012-06-13,1.224,0.9395,1.047,1.2058,1.3748,1.6548,1.9438,2.2518
2012-06-14,1.226,0.9285,1.039,1.2043,1.373,1.67,1.97,2.285
2012-06-15,1.226,0.863,0.9615,1.1095,1.288,1.575,1.868,2.1315
2012-06-18,1.221,0.8395,0.9385,1.0945,1.2675,1.5648,1.8718,2.1325
2012-06-19,1.214,0.878,0.9855,1.151,1.336,1.638,1.9525,2.229
2012-06-20,1.214,0.899,1.004,1.175,1.3635,1.6775,1.996,2.283
2012-06-21,1.214,0.845,0.947,1.112,1.2955,1.616,1.9185,2.1835
2012-06-22,1.212,0.8475,0.9525,1.124,1.315,1.6305,1.9475,2.2155
2012-06-25,1.212,0.8135,0.9115,1.0755,1.259,1.5735,1.8845,2.1615
2012-06-26,1.213,0.85,0.9375,1.1015,1.288,1.6,1.927,2.2045
2012-06-27,1.212,0.8605,0.9645,1.1245,1.3185,1.635,1.961,2.241
2012-06-28,1.213,0.8485,0.943,1.1045,1.287,1.6125,1.9518,2.2388
2012-06-29,1.213,0.8545,0.9515,1.112,1.297,1.633,1.979,2.2815
2012-07-02,1.213,0.8215,0.9045,1.0505,1.2395,1.5835,1.936,2.277
2012-07-03,1.21,0.8135,0.8925,1.044,1.226,1.5768,1.9415,2.34
2012-07-04,1.206,0.8095,0.8845,1.0245,1.195,1.5395,1.8955,2.3075
2012-07-05,1.202,0.7605,0.8175,0.9565,1.141,1.4795,1.835,2.268
2012-07-06,1.118,0.7365,0.804,0.9285,1.102,1.443,1.8155,2.2455
2012-07-09,1.104,0.766,0.8315,0.959,1.129,1.461,1.817,2.223
2012-07-10,1.095,0.76,0.833,0.965,1.1285,1.4645,1.8105,2.2245
2012-07-11,1.084,0.7335,0.8105,0.95,1.1145,1.4385,1.7805,2.1965
2012-07-12,1.066,0.7115,0.7855,0.92,1.089,1.406,1.763,2.195
2012-07-13,1.054,0.699,0.7785,0.909,1.088,1.417,1.785,2.216
2012-07-16,1.044,0.6908,0.7645,0.903,1.064,1.4073,1.773,2.209
2012-07-17,1.036,0.69,0.761,0.897,1.069,1.397,1.766,2.194
2012-07-18,1.03,0.6735,0.741,0.8753,1.0445,1.3795,1.738,2.167
2012-07-19,1.021,0.668,0.743,0.874,1.052,1.3875,1.741,2.182
2012-07-20,1.011,0.6395,0.7005,0.827,1.003,1.3305,1.692,2.16
2012-07-23,1,0.6605,0.7315,0.86,1.024,1.35,1.704,2.1685
2012-07-24,0.994,0.6625,0.735,0.875,1.046,1.383,1.7423,2.2255
2012-07-25,0.989,0.6735,0.749,0.8895,1.071,1.3985,1.7645,2.232
2012-07-26,0.983,0.684,0.766,0.912,1.093,1.439,1.808,2.25
2012-07-27,0.976,0.683,0.784,0.9455,1.133,1.486,1.851,2.291
2012-07-30,0.956,0.601,0.699,0.87,1.068,1.4435,1.842,2.292
2012-07-31,0.946,0.604,0.685,0.832,1.028,1.392,1.769,2.221
2012-08-01,0.937,0.615,0.712,0.87,1.066,1.438,1.831,2.267
2012-08-02,0.929,0.607,0.687,0.826,1.006,1.357,1.723,2.156
2012-08-03,0.93,0.6485,0.749,0.9213,1.1215,1.4998,1.895,2.3175
2012-08-06,0.927,0.61,0.705,0.877,1.076,1.453,1.8535,2.296
2012-08-07,0.922,0.64,0.748,0.9148,1.117,1.5045,1.91,2.367
2012-08-08,0.918,0.6175,0.72,0.8818,1.077,1.4605,1.8635,2.3135
2012-08-09,0.91,0.598,0.699,0.866,1.065,1.4475,1.8545,2.303
2012-08-10,0.903,0.575,0.67,0.8305,1.02,1.393,1.803,2.251
2012-08-13,0.897,0.589,0.681,0.844,1.038,1.412,1.81,2.267
2012-08-14,0.893,0.6,0.705,0.871,1.0705,1.453,1.86,2.3185
2012-08-15,0.887,0.61,0.733,0.919,1.131,1.522,1.932,2.394
2012-08-16,0.882,0.59,0.708,0.895,1.106,1.494,1.906,2.369
2012-08-17,0.875,0.557,0.671,0.8545,1.063,1.449,1.858,2.321
2012-08-20,0.867,0.546,0.657,0.843,1.053,1.443,1.856,2.321
2012-08-21,0.86,0.566,0.6835,0.857,1.063,1.4535,1.8695,2.3495
2012-08-22,0.852,0.565,0.6695,0.841,1.0405,1.425,1.836,2.317
2012-08-23,0.844,0.5273,0.6273,0.7893,0.9818,1.3575,1.764,2.231
2012-08-24,0.836,0.518,0.616,0.769,0.956,1.333,1.743,2.207
2012-08-27,0.832,0.521,0.621,0.77,0.964,1.342,1.7465,2.21
2012-08-28,0.825,0.529,0.624,0.779,0.9628,1.3295,1.7285,2.194
2012-08-29,0.819,0.526,0.628,0.785,0.971,1.337,1.7405,2.202
2012-08-30,0.812,0.4983,0.592,0.7465,0.9318,1.2965,1.694,2.16
2012-08-31,0.805,0.505,0.593,0.7575,0.9475,1.3135,1.718,2.193
2012-09-03,0.798,0.502,0.597,0.763,0.955,1.328,1.735,2.213
2012-09-04,0.791,0.503,0.598,0.761,0.956,1.3305,1.7433,2.2445
2012-09-05,0.782,0.501,0.602,0.773,0.9708,1.351,1.7678,2.2965
2012-09-06,0.776,0.5345,0.651,0.832,1.03,1.415,1.836,2.371
2012-09-07,0.773,0.5228,0.6353,0.8138,1.0195,1.4065,1.8325,2.38
2012-09-10,0.766,0.507,0.619,0.7985,1.007,1.396,1.822,2.384
2012-09-11,0.759,0.4985,0.615,0.7925,0.9925,1.3895,1.818,2.399
2012-09-12,0.753,0.5468,0.6628,0.8475,1.0575,1.4598,1.8885,2.476
2012-09-13,0.75,0.523,0.6493,0.8418,1.0505,1.4378,1.8678,2.437
2012-09-14,0.746,0.546,0.687,0.877,1.094,1.4995,1.941,2.52
2012-09-17,0.742,0.522,0.661,0.856,1.077,1.477,1.9155,2.475
2012-09-18,0.735,0.507,0.638,0.8265,1.042,1.4395,1.8733,2.445
2012-09-19,0.728,0.489,0.6165,0.8015,1.0165,1.4183,1.8568,2.4428
2012-09-20,0.719,0.44,0.5575,0.7365,0.944,1.35,1.798,2.386
2012-09-21,0.711,0.422,0.546,0.726,0.938,1.35,1.802,2.419
2012-09-24,0.703,0.43,0.545,0.718,0.924,1.327,1.7745,2.399
2012-09-25,0.697,0.475,0.597,0.772,0.975,1.364,1.797,2.382
2012-09-26,0.694,0.491,0.602,0.763,0.954,1.337,1.7565,2.331
2012-09-27,0.69,0.477,0.59,0.753,0.951,1.328,1.749,2.313
2012-09-28,0.684,0.4565,0.571,0.744,0.944,1.327,1.751,2.326
2012-10-01,0.685,0.484,0.599,0.761,0.951,1.329,1.749,2.34
2012-10-02,0.681,0.471,0.586,0.752,0.947,1.329,1.756,2.359
2012-10-03,0.677,0.451,0.562,0.732,0.93,1.316,1.748,2.348
2012-10-04,0.675,0.47,0.577,0.747,0.946,1.331,1.761,2.358
2012-10-05,0.67,0.475,0.594,0.763,0.965,1.3605,1.8025,2.4
2012-10-08,0.666,0.455,0.568,0.7305,0.929,1.318,1.757,2.348
2012-10-09,0.662,0.451,0.562,0.727,0.923,1.31,1.75,2.348
2012-10-10,0.659,0.45,0.561,0.72,0.918,1.307,1.749,2.347
2012-10-11,0.655,0.461,0.5705,0.7315,0.925,1.313,1.7535,2.357
2012-10-12,0.654,0.465,0.57,0.73,0.921,1.3025,1.739,2.337
2012-10-15,0.652,0.487,0.602,0.754,0.945,1.33,1.766,2.375
2012-10-16,0.651,0.505,0.624,0.784,0.979,1.3665,1.8085,2.418
2012-10-17,0.648,0.516,0.652,0.8315,1.04,1.436,1.8815,2.498
2012-10-18,0.643,0.51,0.647,0.824,1.03,1.418,1.857,2.458
2012-10-19,0.641,0.508,0.638,0.811,1.012,1.395,1.829,2.398
2012-10-22,0.64,0.523,0.6625,0.8405,1.043,1.4265,1.857,2.423
2012-10-23,0.638,0.512,0.65,0.823,1.023,1.4065,1.841,2.412
2012-10-24,0.634,0.4927,0.6262,0.8005,0.9997,1.3874,1.825,2.4098
2012-10-25,0.631,0.499,0.635,0.8095,1.013,1.403,1.846,2.434
2012-10-26,0.627,0.475,0.607,0.776,0.975,1.363,1.802,2.387
2012-10-29,0.624,0.462,0.5885,0.762,0.958,1.342,1.777,2.355
2012-10-30,0.621,0.464,0.5905,0.7625,0.956,1.34,1.7775,2.362
2012-10-31,0.618,0.476,0.595,0.764,0.958,1.3395,1.772,2.344
2012-11-01,0.615,0.4568,0.578,0.7498,0.949,1.336,1.7738,2.3325
2012-11-02,0.611,0.445,0.5645,0.737,0.938,1.327,1.765,2.316
2012-11-05,0.607,0.432,0.5502,0.7165,0.9203,1.3072,1.7435,2.2828
2012-11-06,0.602,0.434,0.554,0.725,0.928,1.3195,1.76,2.307
2012-11-07,0.597,0.403,0.51,0.673,0.871,1.2615,1.701,2.266
2012-11-08,0.592,0.4,0.51,0.676,0.877,1.268,1.71,2.291
2012-11-09,0.589,0.394,0.498,0.658,0.851,1.24,1.678,2.26
2012-11-12,0.587,0.3905,0.4968,0.6578,0.8515,1.2388,1.6783,2.2653
2012-11-13,0.586,0.387,0.4932,0.651,0.841,1.2205,1.6545,2.25
2012-11-14,0.585,0.384,0.492,0.6475,0.834,1.214,1.648,2.248
2012-11-15,0.584,0.381,0.487,0.646,0.837,1.218,1.655,2.259
2012-11-16,0.583,0.391,0.4985,0.652,0.838,1.215,1.653,2.262
2012-11-19,0.582,0.398,0.505,0.667,0.8631,1.241,1.68,2.293
2012-11-20,0.582,0.4147,0.5325,0.6987,0.8958,1.2813,1.726,2.3328
2012-11-21,0.582,0.425,0.549,0.713,0.91,1.296,1.737,2.344
2012-11-22,0.581,0.424,0.5465,0.713,0.909,1.295,1.7383,2.3513
2012-11-23,0.581,0.429,0.549,0.717,0.912,1.301,1.747,2.359
2012-11-26,0.58,0.428,0.542,0.706,0.902,1.287,1.731,2.348
2012-11-27,0.58,0.431,0.549,0.713,0.9075,1.29,1.732,2.348
2012-11-28,0.578,0.4055,0.5135,0.67,0.86,1.236,1.677,2.303
2012-11-29,0.576,0.415,0.5227,0.655,0.8664,1.2421,1.681,2.3058
2012-11-30,0.574,0.412,0.52,0.678,0.864,1.237,1.673,2.299
2012-12-03,0.574,0.424,0.535,0.698,0.891,1.262,1.696,2.327
2012-12-04,0.574,0.4039,0.5156,0.6775,0.8685,1.2407,1.6783,2.3105
2012-12-05,0.573,0.3824,0.489,0.644,0.8312,1.2023,1.6395,2.2737
2012-12-06,0.57,0.3385,0.435,0.5865,0.7713,1.1418,1.5843,2.25
2012-12-07,0.558,0.316,0.412,0.5643,0.7486,1.1261,1.577,2.2735
2012-12-10,0.547,0.297,0.4183,0.5735,0.759,1.1305,1.5785,2.262
2012-12-11,0.54,0.3295,0.429,0.5825,0.769,1.1401,1.5858,2.2605
2012-12-12,0.54,0.3463,0.4505,0.612,0.7975,1.1695,1.6173,2.2765
2012-12-13,0.539,0.338,0.444,0.5985,0.785,1.157,1.604,2.261
2012-12-14,0.537,0.35,0.4565,0.611,0.794,1.164,1.612,2.273
2012-12-17,0.539,0.341,0.449,0.598,0.8,1.168,1.589,2.282
2012-12-18,0.54,0.367,0.4825,0.6378,0.823,1.1915,1.639,2.3075
2012-12-19,0.542,0.3858,0.494,0.6488,0.8333,1.179,1.6493,2.319
2012-12-20,0.543,0.377,0.486,0.637,0.818,1.1845,1.633,2.291
2012-12-21,0.543,0.352,0.453,0.625,0.801,1.143,1.589,2.276
2012-12-24,0.544,0.389,0.48,0.631,0.807,1.17,1.613,2.276
2012-12-27,0.543,0.359,0.481,0.584,0.769,1.125,1.566,2.23
2012-12-28,0.543,0.377,0.444,0.602,0.767,1.123,1.565,2.233
2012-12-31,0.542,0.375,0.469,0.604,0.766,1.124,1.565,2.233
2013-01-02,0.543,0.4,0.514,0.64,0.843,1.187,1.637,2.327
2013-01-03,0.544,0.415,0.5318,0.6868,0.8707,1.218,1.674,2.375
2013-01-04,0.549,0.45,0.546,0.704,0.913,1.291,1.75,2.424
2013-01-07,0.55,0.431,0.549,0.707,0.8915,1.239,1.7185,2.3918
2013-01-08,0.551,0.421,0.532,0.6835,0.867,1.235,1.688,2.359
2013-01-09,0.551,0.408,0.518,0.669,0.852,1.225,1.678,2.355
2013-01-10,0.55,0.46,0.5865,0.748,0.9365,1.3125,1.7703,2.446
2013-01-11,0.559,0.5,0.606,0.765,0.972,1.318,1.768,2.4655
2013-01-14,0.566,0.518,0.643,0.797,0.977,1.3365,1.7755,2.442
2013-01-15,0.57,0.5133,0.636,0.7902,0.9672,1.3215,1.731,2.4118
2013-01-16,0.57,0.5005,0.6207,0.7703,0.9436,1.2952,1.702,2.3698
2013-01-17,0.574,0.597,0.7495,0.8935,1.046,1.3815,1.788,2.411
2013-01-18,0.587,0.5645,0.7005,0.852,1.012,1.339,1.745,2.348
2013-01-21,0.587,0.58,0.7225,0.875,1.037,1.358,1.757,2.353
2013-01-22,0.586,0.561,0.6973,0.86,1.027,1.356,1.7595,2.362
2013-01-23,0.586,0.546,0.673,0.823,0.9902,1.3261,1.737,2.365
2013-01-24,0.585,0.559,0.69,0.817,1.014,1.317,1.73,2.388
2013-01-25,0.59,0.6615,0.808,0.97,1.1363,1.422,1.8333,2.4315
2013-01-28,0.609,0.6983,0.864,1.0325,1.2007,1.479,1.853,2.44
2013-01-29,0.611,0.675,0.835,1.0035,1.1663,1.492,1.875,2.437
2013-01-30,0.619,0.696,0.863,1.0355,1.208,1.528,1.908,2.44
2013-01-31,0.62,0.688,0.85,1.0195,1.196,1.523,1.914,2.44
2013-02-01,0.622,0.668,0.816,0.988,1.161,1.499,1.901,2.449
2013-02-04,0.621,0.609,0.755,0.943,1.117,1.432,1.833,2.403
2013-02-05,0.618,0.652,0.804,0.971,1.151,1.489,1.8885,2.431
2013-02-06,0.616,0.6405,0.7937,0.961,1.1391,1.4762,1.875,2.4262
2013-02-07,0.617,0.591,0.732,0.898,1.076,1.429,1.848,2.4145
2013-02-08,0.609,0.592,0.737,0.898,1.075,1.403,1.823,2.432
2013-02-11,0.606,0.59,0.739,0.875,1.0785,1.403,1.823,2.45
2013-02-12,0.604,0.6,0.726,0.927,1.111,1.434,1.853,2.484
2013-02-13,0.602,0.612,0.773,0.958,1.147,1.501,1.9235,2.525
2013-02-14,0.598,0.572,0.701,0.904,1.095,1.429,1.863,2.506
2013-02-15,0.593,0.5687,0.724,0.905,1.097,1.463,1.9,2.512
2013-02-18,0.589,0.561,0.713,0.889,1.086,1.442,1.878,2.503
2013-02-19,0.586,0.565,0.691,0.864,1.076,1.414,1.849,2.501
2013-02-20,0.585,0.588,0.747,0.9205,1.109,1.475,1.911,2.539
2013-02-21,0.583,0.548,0.694,0.866,1.051,1.387,1.822,2.477
2013-02-22,0.581,0.5175,0.6615,0.83,1.019,1.39,1.839,2.484
2013-02-25,0.571,0.509,0.65,0.821,1.01,1.357,1.806,2.484
